ID,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion
1390,YOLOv8 XL,True,True,1,Distance Max,5%,90%,90%
1391,YOLOv8 XL,True,True,1,Distance Max,5%,90%,100%
1392,YOLOv8 XL,True,True,1,Distance Max,5%,90%,110%
1393,YOLOv8 XL,True,True,1,Distance Max,5%,100%,90%
1394,YOLOv8 XL,True,True,1,Distance Max,5%,100%,100%
1395,YOLOv8 XL,True,True,1,Distance Max,5%,100%,110%
1396,YOLOv8 XL,True,True,1,Distance Max,5%,110%,90%
1397,YOLOv8 XL,True,True,1,Distance Max,5%,110%,100%
1398,YOLOv8 XL,True,True,1,Distance Max,5%,110%,110%
1399,YOLOv8 XL,True,True,1,Distance Max,10%,90%,90%
1400,YOLOv8 XL,True,True,1,Distance Max,10%,90%,100%
1401,YOLOv8 XL,True,True,1,Distance Max,10%,90%,110%
1402,YOLOv8 XL,True,True,1,Distance Max,10%,100%,90%
1403,YOLOv8 XL,True,True,1,Distance Max,10%,100%,100%
1404,YOLOv8 XL,True,True,1,Distance Max,10%,100%,110%
1405,YOLOv8 XL,True,True,1,Distance Max,10%,110%,90%
1406,YOLOv8 XL,True,True,1,Distance Max,10%,110%,100%
1407,YOLOv8 XL,True,True,1,Distance Max,10%,110%,110%
1408,YOLOv8 XL,True,True,1,Distance Max,15%,90%,90%
1409,YOLOv8 XL,True,True,1,Distance Max,15%,90%,100%
1410,YOLOv8 XL,True,True,1,Distance Max,15%,90%,110%
1411,YOLOv8 XL,True,True,1,Distance Max,15%,100%,90%
1412,YOLOv8 XL,True,True,1,Distance Max,15%,100%,100%
1413,YOLOv8 XL,True,True,1,Distance Max,15%,100%,110%
1414,YOLOv8 XL,True,True,1,Distance Max,15%,110%,90%
1415,YOLOv8 XL,True,True,1,Distance Max,15%,110%,100%
1416,YOLOv8 XL,True,True,1,Distance Max,15%,110%,110%
1417,YOLOv8 XL,True,True,1,Voronoi,0%,90%,90%
1418,YOLOv8 XL,True,True,1,Voronoi,0%,90%,100%
1419,YOLOv8 XL,True,True,1,Voronoi,0%,90%,110%
1420,YOLOv8 XL,True,True,1,Voronoi,0%,100%,90%
1421,YOLOv8 XL,True,True,1,Voronoi,0%,100%,100%
1422,YOLOv8 XL,True,True,1,Voronoi,0%,100%,110%
1423,YOLOv8 XL,True,True,1,Voronoi,0%,110%,90%
1424,YOLOv8 XL,True,True,1,Voronoi,0%,110%,100%
1425,YOLOv8 XL,True,True,1,Voronoi,0%,110%,110%
1426,YOLOv8 XL,True,True,1,Voronoi,5%,90%,90%
1427,YOLOv8 XL,True,True,1,Voronoi,5%,90%,100%
1428,YOLOv8 XL,True,True,1,Voronoi,5%,90%,110%
1429,YOLOv8 XL,True,True,1,Voronoi,5%,100%,90%
1430,YOLOv8 XL,True,True,1,Voronoi,5%,100%,100%
1431,YOLOv8 XL,True,True,1,Voronoi,5%,100%,110%
1432,YOLOv8 XL,True,True,1,Voronoi,5%,110%,90%
1433,YOLOv8 XL,True,True,1,Voronoi,5%,110%,100%
1434,YOLOv8 XL,True,True,1,Voronoi,5%,110%,110%
1435,YOLOv8 XL,True,True,1,Voronoi,10%,90%,90%
1436,YOLOv8 XL,True,True,1,Voronoi,10%,90%,100%
1437,YOLOv8 XL,True,True,1,Voronoi,10%,90%,110%
1438,YOLOv8 XL,True,True,1,Voronoi,10%,100%,90%
1439,YOLOv8 XL,True,True,1,Voronoi,10%,100%,100%
1440,YOLOv8 XL,True,True,1,Voronoi,10%,100%,110%
1441,YOLOv8 XL,True,True,1,Voronoi,10%,110%,90%
1442,YOLOv8 XL,True,True,1,Voronoi,10%,110%,100%
1443,YOLOv8 XL,True,True,1,Voronoi,10%,110%,110%
1444,YOLOv8 XL,True,True,1,Voronoi,15%,90%,90%
1445,YOLOv8 XL,True,True,1,Voronoi,15%,90%,100%
1446,YOLOv8 XL,True,True,1,Voronoi,15%,90%,110%
1447,YOLOv8 XL,True,True,1,Voronoi,15%,100%,90%
1448,YOLOv8 XL,True,True,1,Voronoi,15%,100%,100%
1449,YOLOv8 XL,True,True,1,Voronoi,15%,100%,110%
1450,YOLOv8 XL,True,True,1,Voronoi,15%,110%,90%
1451,YOLOv8 XL,True,True,1,Voronoi,15%,110%,100%
1452,YOLOv8 XL,True,True,1,Voronoi,15%,110%,110%
1453,YOLOv8 XL,True,True,2,Random,0%,90%,90%
1454,YOLOv8 XL,True,True,2,Random,0%,90%,100%
1455,YOLOv8 XL,True,True,2,Random,0%,90%,110%
1456,YOLOv8 XL,True,True,2,Random,0%,100%,90%
1457,YOLOv8 XL,True,True,2,Random,0%,100%,100%
1458,YOLOv8 XL,True,True,2,Random,0%,100%,110%
1459,YOLOv8 XL,True,True,2,Random,0%,110%,90%
1460,YOLOv8 XL,True,True,2,Random,0%,110%,100%
1461,YOLOv8 XL,True,True,2,Random,0%,110%,110%
1462,YOLOv8 XL,True,True,2,Random,5%,90%,90%
1463,YOLOv8 XL,True,True,2,Random,5%,90%,100%
1464,YOLOv8 XL,True,True,2,Random,5%,90%,110%
1465,YOLOv8 XL,True,True,2,Random,5%,100%,90%
1466,YOLOv8 XL,True,True,2,Random,5%,100%,100%
1467,YOLOv8 XL,True,True,2,Random,5%,100%,110%
1468,YOLOv8 XL,True,True,2,Random,5%,110%,90%
1469,YOLOv8 XL,True,True,2,Random,5%,110%,100%
1470,YOLOv8 XL,True,True,2,Random,5%,110%,110%
1471,YOLOv8 XL,True,True,2,Random,10%,90%,90%
1472,YOLOv8 XL,True,True,2,Random,10%,90%,100%
1473,YOLOv8 XL,True,True,2,Random,10%,90%,110%
1474,YOLOv8 XL,True,True,2,Random,10%,100%,90%
1475,YOLOv8 XL,True,True,2,Random,10%,100%,100%
1476,YOLOv8 XL,True,True,2,Random,10%,100%,110%
1477,YOLOv8 XL,True,True,2,Random,10%,110%,90%
1478,YOLOv8 XL,True,True,2,Random,10%,110%,100%
1479,YOLOv8 XL,True,True,2,Random,10%,110%,110%
1480,YOLOv8 XL,True,True,2,Random,15%,90%,90%
1481,YOLOv8 XL,True,True,2,Random,15%,90%,100%
1482,YOLOv8 XL,True,True,2,Random,15%,90%,110%
1483,YOLOv8 XL,True,True,2,Random,15%,100%,90%
1484,YOLOv8 XL,True,True,2,Random,15%,100%,100%
1485,YOLOv8 XL,True,True,2,Random,15%,100%,110%
1486,YOLOv8 XL,True,True,2,Random,15%,110%,90%
1487,YOLOv8 XL,True,True,2,Random,15%,110%,100%
1488,YOLOv8 XL,True,True,2,Random,15%,110%,110%
1489,YOLOv8 XL,True,True,2,Distance Max,0%,90%,90%
1490,YOLOv8 XL,True,True,2,Distance Max,0%,90%,100%
1491,YOLOv8 XL,True,True,2,Distance Max,0%,90%,110%
1492,YOLOv8 XL,True,True,2,Distance Max,0%,100%,90%
1493,YOLOv8 XL,True,True,2,Distance Max,0%,100%,100%
1494,YOLOv8 XL,True,True,2,Distance Max,0%,100%,110%
1495,YOLOv8 XL,True,True,2,Distance Max,0%,110%,90%
1496,YOLOv8 XL,True,True,2,Distance Max,0%,110%,100%
1497,YOLOv8 XL,True,True,2,Distance Max,0%,110%,110%
1498,YOLOv8 XL,True,True,2,Distance Max,5%,90%,90%
1499,YOLOv8 XL,True,True,2,Distance Max,5%,90%,100%
1500,YOLOv8 XL,True,True,2,Distance Max,5%,90%,110%
1501,YOLOv8 XL,True,True,2,Distance Max,5%,100%,90%
1502,YOLOv8 XL,True,True,2,Distance Max,5%,100%,100%
1503,YOLOv8 XL,True,True,2,Distance Max,5%,100%,110%
1504,YOLOv8 XL,True,True,2,Distance Max,5%,110%,90%
1505,YOLOv8 XL,True,True,2,Distance Max,5%,110%,100%
1506,YOLOv8 XL,True,True,2,Distance Max,5%,110%,110%
1507,YOLOv8 XL,True,True,2,Distance Max,10%,90%,90%
1508,YOLOv8 XL,True,True,2,Distance Max,10%,90%,100%
1509,YOLOv8 XL,True,True,2,Distance Max,10%,90%,110%
1510,YOLOv8 XL,True,True,2,Distance Max,10%,100%,90%
1511,YOLOv8 XL,True,True,2,Distance Max,10%,100%,100%
1512,YOLOv8 XL,True,True,2,Distance Max,10%,100%,110%
1513,YOLOv8 XL,True,True,2,Distance Max,10%,110%,90%
1514,YOLOv8 XL,True,True,2,Distance Max,10%,110%,100%
1515,YOLOv8 XL,True,True,2,Distance Max,10%,110%,110%
1516,YOLOv8 XL,True,True,2,Distance Max,15%,90%,90%
1517,YOLOv8 XL,True,True,2,Distance Max,15%,90%,100%
1518,YOLOv8 XL,True,True,2,Distance Max,15%,90%,110%
1519,YOLOv8 XL,True,True,2,Distance Max,15%,100%,90%
1520,YOLOv8 XL,True,True,2,Distance Max,15%,100%,100%
1521,YOLOv8 XL,True,True,2,Distance Max,15%,100%,110%
1522,YOLOv8 XL,True,True,2,Distance Max,15%,110%,90%
1523,YOLOv8 XL,True,True,2,Distance Max,15%,110%,100%
1524,YOLOv8 XL,True,True,2,Distance Max,15%,110%,110%
1525,YOLOv8 XL,True,True,2,Voronoi,0%,90%,90%
1526,YOLOv8 XL,True,True,2,Voronoi,0%,90%,100%
1527,YOLOv8 XL,True,True,2,Voronoi,0%,90%,110%
1528,YOLOv8 XL,True,True,2,Voronoi,0%,100%,90%
1529,YOLOv8 XL,True,True,2,Voronoi,0%,100%,100%
1530,YOLOv8 XL,True,True,2,Voronoi,0%,100%,110%
1531,YOLOv8 XL,True,True,2,Voronoi,0%,110%,90%
1532,YOLOv8 XL,True,True,2,Voronoi,0%,110%,100%
1533,YOLOv8 XL,True,True,2,Voronoi,0%,110%,110%
1534,YOLOv8 XL,True,True,2,Voronoi,5%,90%,90%
1535,YOLOv8 XL,True,True,2,Voronoi,5%,90%,100%
1536,YOLOv8 XL,True,True,2,Voronoi,5%,90%,110%
1537,YOLOv8 XL,True,True,2,Voronoi,5%,100%,90%
1538,YOLOv8 XL,True,True,2,Voronoi,5%,100%,100%
1539,YOLOv8 XL,True,True,2,Voronoi,5%,100%,110%
1540,YOLOv8 XL,True,True,2,Voronoi,5%,110%,90%
1541,YOLOv8 XL,True,True,2,Voronoi,5%,110%,100%
1542,YOLOv8 XL,True,True,2,Voronoi,5%,110%,110%
1543,YOLOv8 XL,True,True,2,Voronoi,10%,90%,90%
1544,YOLOv8 XL,True,True,2,Voronoi,10%,90%,100%
1545,YOLOv8 XL,True,True,2,Voronoi,10%,90%,110%
1546,YOLOv8 XL,True,True,2,Voronoi,10%,100%,90%
1547,YOLOv8 XL,True,True,2,Voronoi,10%,100%,100%
1548,YOLOv8 XL,True,True,2,Voronoi,10%,100%,110%
1549,YOLOv8 XL,True,True,2,Voronoi,10%,110%,90%
1550,YOLOv8 XL,True,True,2,Voronoi,10%,110%,100%
1551,YOLOv8 XL,True,True,2,Voronoi,10%,110%,110%
1552,YOLOv8 XL,True,True,2,Voronoi,15%,90%,90%
1553,YOLOv8 XL,True,True,2,Voronoi,15%,90%,100%
1554,YOLOv8 XL,True,True,2,Voronoi,15%,90%,110%
1555,YOLOv8 XL,True,True,2,Voronoi,15%,100%,90%
1556,YOLOv8 XL,True,True,2,Voronoi,15%,100%,100%
1557,YOLOv8 XL,True,True,2,Voronoi,15%,100%,110%
1558,YOLOv8 XL,True,True,2,Voronoi,15%,110%,90%
1559,YOLOv8 XL,True,True,2,Voronoi,15%,110%,100%
1560,YOLOv8 XL,True,True,2,Voronoi,15%,110%,110%
1561,YOLOv8 XL,True,True,3,Random,0%,90%,90%
1562,YOLOv8 XL,True,True,3,Random,0%,90%,100%
1563,YOLOv8 XL,True,True,3,Random,0%,90%,110%
1564,YOLOv8 XL,True,True,3,Random,0%,100%,90%
1565,YOLOv8 XL,True,True,3,Random,0%,100%,100%
1566,YOLOv8 XL,True,True,3,Random,0%,100%,110%
1567,YOLOv8 XL,True,True,3,Random,0%,110%,90%
1568,YOLOv8 XL,True,True,3,Random,0%,110%,100%
1569,YOLOv8 XL,True,True,3,Random,0%,110%,110%
1570,YOLOv8 XL,True,True,3,Random,5%,90%,90%
1571,YOLOv8 XL,True,True,3,Random,5%,90%,100%
1572,YOLOv8 XL,True,True,3,Random,5%,90%,110%
1573,YOLOv8 XL,True,True,3,Random,5%,100%,90%
1574,YOLOv8 XL,True,True,3,Random,5%,100%,100%
1575,YOLOv8 XL,True,True,3,Random,5%,100%,110%
1576,YOLOv8 XL,True,True,3,Random,5%,110%,90%
1577,YOLOv8 XL,True,True,3,Random,5%,110%,100%
1578,YOLOv8 XL,True,True,3,Random,5%,110%,110%
1579,YOLOv8 XL,True,True,3,Random,10%,90%,90%
1580,YOLOv8 XL,True,True,3,Random,10%,90%,100%
1581,YOLOv8 XL,True,True,3,Random,10%,90%,110%
1582,YOLOv8 XL,True,True,3,Random,10%,100%,90%
1583,YOLOv8 XL,True,True,3,Random,10%,100%,100%
1584,YOLOv8 XL,True,True,3,Random,10%,100%,110%
1585,YOLOv8 XL,True,True,3,Random,10%,110%,90%
1586,YOLOv8 XL,True,True,3,Random,10%,110%,100%
1587,YOLOv8 XL,True,True,3,Random,10%,110%,110%
1588,YOLOv8 XL,True,True,3,Random,15%,90%,90%
1589,YOLOv8 XL,True,True,3,Random,15%,90%,100%
1590,YOLOv8 XL,True,True,3,Random,15%,90%,110%
1591,YOLOv8 XL,True,True,3,Random,15%,100%,90%
1592,YOLOv8 XL,True,True,3,Random,15%,100%,100%
1593,YOLOv8 XL,True,True,3,Random,15%,100%,110%
1594,YOLOv8 XL,True,True,3,Random,15%,110%,90%
1595,YOLOv8 XL,True,True,3,Random,15%,110%,100%
1596,YOLOv8 XL,True,True,3,Random,15%,110%,110%
1597,YOLOv8 XL,True,True,3,Distance Max,0%,90%,90%
1598,YOLOv8 XL,True,True,3,Distance Max,0%,90%,100%
1599,YOLOv8 XL,True,True,3,Distance Max,0%,90%,110%
1600,YOLOv8 XL,True,True,3,Distance Max,0%,100%,90%
1601,YOLOv8 XL,True,True,3,Distance Max,0%,100%,100%
1602,YOLOv8 XL,True,True,3,Distance Max,0%,100%,110%
1603,YOLOv8 XL,True,True,3,Distance Max,0%,110%,90%
1604,YOLOv8 XL,True,True,3,Distance Max,0%,110%,100%
1605,YOLOv8 XL,True,True,3,Distance Max,0%,110%,110%
1606,YOLOv8 XL,True,True,3,Distance Max,5%,90%,90%
1607,YOLOv8 XL,True,True,3,Distance Max,5%,90%,100%
1608,YOLOv8 XL,True,True,3,Distance Max,5%,90%,110%
1609,YOLOv8 XL,True,True,3,Distance Max,5%,100%,90%
1610,YOLOv8 XL,True,True,3,Distance Max,5%,100%,100%
1611,YOLOv8 XL,True,True,3,Distance Max,5%,100%,110%
1612,YOLOv8 XL,True,True,3,Distance Max,5%,110%,90%
1613,YOLOv8 XL,True,True,3,Distance Max,5%,110%,100%
1614,YOLOv8 XL,True,True,3,Distance Max,5%,110%,110%
1615,YOLOv8 XL,True,True,3,Distance Max,10%,90%,90%
1616,YOLOv8 XL,True,True,3,Distance Max,10%,90%,100%
1617,YOLOv8 XL,True,True,3,Distance Max,10%,90%,110%
1618,YOLOv8 XL,True,True,3,Distance Max,10%,100%,90%
1619,YOLOv8 XL,True,True,3,Distance Max,10%,100%,100%
1620,YOLOv8 XL,True,True,3,Distance Max,10%,100%,110%
1621,YOLOv8 XL,True,True,3,Distance Max,10%,110%,90%
1622,YOLOv8 XL,True,True,3,Distance Max,10%,110%,100%
1623,YOLOv8 XL,True,True,3,Distance Max,10%,110%,110%
1624,YOLOv8 XL,True,True,3,Distance Max,15%,90%,90%
1625,YOLOv8 XL,True,True,3,Distance Max,15%,90%,100%
1626,YOLOv8 XL,True,True,3,Distance Max,15%,90%,110%
1627,YOLOv8 XL,True,True,3,Distance Max,15%,100%,90%
1628,YOLOv8 XL,True,True,3,Distance Max,15%,100%,100%
1629,YOLOv8 XL,True,True,3,Distance Max,15%,100%,110%
1630,YOLOv8 XL,True,True,3,Distance Max,15%,110%,90%
1631,YOLOv8 XL,True,True,3,Distance Max,15%,110%,100%
1632,YOLOv8 XL,True,True,3,Distance Max,15%,110%,110%
1633,YOLOv8 XL,True,True,3,Voronoi,0%,90%,90%
1634,YOLOv8 XL,True,True,3,Voronoi,0%,90%,100%
1635,YOLOv8 XL,True,True,3,Voronoi,0%,90%,110%
1636,YOLOv8 XL,True,True,3,Voronoi,0%,100%,90%
1637,YOLOv8 XL,True,True,3,Voronoi,0%,100%,100%
1638,YOLOv8 XL,True,True,3,Voronoi,0%,100%,110%
1639,YOLOv8 XL,True,True,3,Voronoi,0%,110%,90%
1640,YOLOv8 XL,True,True,3,Voronoi,0%,110%,100%
1641,YOLOv8 XL,True,True,3,Voronoi,0%,110%,110%
1642,YOLOv8 XL,True,True,3,Voronoi,5%,90%,90%
1643,YOLOv8 XL,True,True,3,Voronoi,5%,90%,100%
1644,YOLOv8 XL,True,True,3,Voronoi,5%,90%,110%
1645,YOLOv8 XL,True,True,3,Voronoi,5%,100%,90%
1646,YOLOv8 XL,True,True,3,Voronoi,5%,100%,100%
1647,YOLOv8 XL,True,True,3,Voronoi,5%,100%,110%
1648,YOLOv8 XL,True,True,3,Voronoi,5%,110%,90%
1649,YOLOv8 XL,True,True,3,Voronoi,5%,110%,100%
1650,YOLOv8 XL,True,True,3,Voronoi,5%,110%,110%
1651,YOLOv8 XL,True,True,3,Voronoi,10%,90%,90%
1652,YOLOv8 XL,True,True,3,Voronoi,10%,90%,100%
1653,YOLOv8 XL,True,True,3,Voronoi,10%,90%,110%
1654,YOLOv8 XL,True,True,3,Voronoi,10%,100%,90%
1655,YOLOv8 XL,True,True,3,Voronoi,10%,100%,100%
1656,YOLOv8 XL,True,True,3,Voronoi,10%,100%,110%
1657,YOLOv8 XL,True,True,3,Voronoi,10%,110%,90%
1658,YOLOv8 XL,True,True,3,Voronoi,10%,110%,100%
1659,YOLOv8 XL,True,True,3,Voronoi,10%,110%,110%
1660,YOLOv8 XL,True,True,3,Voronoi,15%,90%,90%
1661,YOLOv8 XL,True,True,3,Voronoi,15%,90%,100%
1662,YOLOv8 XL,True,True,3,Voronoi,15%,90%,110%
1663,YOLOv8 XL,True,True,3,Voronoi,15%,100%,90%
1664,YOLOv8 XL,True,True,3,Voronoi,15%,100%,100%
1665,YOLOv8 XL,True,True,3,Voronoi,15%,100%,110%
1666,YOLOv8 XL,True,True,3,Voronoi,15%,110%,90%
1667,YOLOv8 XL,True,True,3,Voronoi,15%,110%,100%
1668,YOLOv8 XL,True,True,3,Voronoi,15%,110%,110%
1669,YOLOv8 XL,True,True,4,Random,0%,90%,90%
1670,YOLOv8 XL,True,True,4,Random,0%,90%,100%
1671,YOLOv8 XL,True,True,4,Random,0%,90%,110%
1672,YOLOv8 XL,True,True,4,Random,0%,100%,90%
1673,YOLOv8 XL,True,True,4,Random,0%,100%,100%
1674,YOLOv8 XL,True,True,4,Random,0%,100%,110%
1675,YOLOv8 XL,True,True,4,Random,0%,110%,90%
1676,YOLOv8 XL,True,True,4,Random,0%,110%,100%
1677,YOLOv8 XL,True,True,4,Random,0%,110%,110%
1678,YOLOv8 XL,True,True,4,Random,5%,90%,90%
1679,YOLOv8 XL,True,True,4,Random,5%,90%,100%
1680,YOLOv8 XL,True,True,4,Random,5%,90%,110%
1681,YOLOv8 XL,True,True,4,Random,5%,100%,90%
1682,YOLOv8 XL,True,True,4,Random,5%,100%,100%
1683,YOLOv8 XL,True,True,4,Random,5%,100%,110%
1684,YOLOv8 XL,True,True,4,Random,5%,110%,90%
1685,YOLOv8 XL,True,True,4,Random,5%,110%,100%
1686,YOLOv8 XL,True,True,4,Random,5%,110%,110%
1687,YOLOv8 XL,True,True,4,Random,10%,90%,90%
1688,YOLOv8 XL,True,True,4,Random,10%,90%,100%
1689,YOLOv8 XL,True,True,4,Random,10%,90%,110%
1690,YOLOv8 XL,True,True,4,Random,10%,100%,90%
1691,YOLOv8 XL,True,True,4,Random,10%,100%,100%
1692,YOLOv8 XL,True,True,4,Random,10%,100%,110%
1693,YOLOv8 XL,True,True,4,Random,10%,110%,90%
1694,YOLOv8 XL,True,True,4,Random,10%,110%,100%
1695,YOLOv8 XL,True,True,4,Random,10%,110%,110%
1696,YOLOv8 XL,True,True,4,Random,15%,90%,90%
1697,YOLOv8 XL,True,True,4,Random,15%,90%,100%
1698,YOLOv8 XL,True,True,4,Random,15%,90%,110%
1699,YOLOv8 XL,True,True,4,Random,15%,100%,90%
1700,YOLOv8 XL,True,True,4,Random,15%,100%,100%
1701,YOLOv8 XL,True,True,4,Random,15%,100%,110%
1702,YOLOv8 XL,True,True,4,Random,15%,110%,90%
1703,YOLOv8 XL,True,True,4,Random,15%,110%,100%
1704,YOLOv8 XL,True,True,4,Random,15%,110%,110%
1705,YOLOv8 XL,True,True,4,Distance Max,0%,90%,90%
1706,YOLOv8 XL,True,True,4,Distance Max,0%,90%,100%
1707,YOLOv8 XL,True,True,4,Distance Max,0%,90%,110%
1708,YOLOv8 XL,True,True,4,Distance Max,0%,100%,90%
1709,YOLOv8 XL,True,True,4,Distance Max,0%,100%,100%
1710,YOLOv8 XL,True,True,4,Distance Max,0%,100%,110%
1711,YOLOv8 XL,True,True,4,Distance Max,0%,110%,90%
1712,YOLOv8 XL,True,True,4,Distance Max,0%,110%,100%
1713,YOLOv8 XL,True,True,4,Distance Max,0%,110%,110%
1714,YOLOv8 XL,True,True,4,Distance Max,5%,90%,90%
1715,YOLOv8 XL,True,True,4,Distance Max,5%,90%,100%
1716,YOLOv8 XL,True,True,4,Distance Max,5%,90%,110%
1717,YOLOv8 XL,True,True,4,Distance Max,5%,100%,90%
1718,YOLOv8 XL,True,True,4,Distance Max,5%,100%,100%
1719,YOLOv8 XL,True,True,4,Distance Max,5%,100%,110%
1720,YOLOv8 XL,True,True,4,Distance Max,5%,110%,90%
1721,YOLOv8 XL,True,True,4,Distance Max,5%,110%,100%
1722,YOLOv8 XL,True,True,4,Distance Max,5%,110%,110%
1723,YOLOv8 XL,True,True,4,Distance Max,10%,90%,90%
1724,YOLOv8 XL,True,True,4,Distance Max,10%,90%,100%
1725,YOLOv8 XL,True,True,4,Distance Max,10%,90%,110%
1726,YOLOv8 XL,True,True,4,Distance Max,10%,100%,90%
1727,YOLOv8 XL,True,True,4,Distance Max,10%,100%,100%
1728,YOLOv8 XL,True,True,4,Distance Max,10%,100%,110%
1729,YOLOv8 XL,True,True,4,Distance Max,10%,110%,90%
1730,YOLOv8 XL,True,True,4,Distance Max,10%,110%,100%
1731,YOLOv8 XL,True,True,4,Distance Max,10%,110%,110%
1732,YOLOv8 XL,True,True,4,Distance Max,15%,90%,90%
1733,YOLOv8 XL,True,True,4,Distance Max,15%,90%,100%
1734,YOLOv8 XL,True,True,4,Distance Max,15%,90%,110%
1735,YOLOv8 XL,True,True,4,Distance Max,15%,100%,90%
1736,YOLOv8 XL,True,True,4,Distance Max,15%,100%,100%
1737,YOLOv8 XL,True,True,4,Distance Max,15%,100%,110%
1738,YOLOv8 XL,True,True,4,Distance Max,15%,110%,90%
1739,YOLOv8 XL,True,True,4,Distance Max,15%,110%,100%
1740,YOLOv8 XL,True,True,4,Distance Max,15%,110%,110%
1741,YOLOv8 XL,True,True,4,Voronoi,0%,90%,90%
1742,YOLOv8 XL,True,True,4,Voronoi,0%,90%,100%
1743,YOLOv8 XL,True,True,4,Voronoi,0%,90%,110%
1744,YOLOv8 XL,True,True,4,Voronoi,0%,100%,90%
1745,YOLOv8 XL,True,True,4,Voronoi,0%,100%,100%
1746,YOLOv8 XL,True,True,4,Voronoi,0%,100%,110%
1747,YOLOv8 XL,True,True,4,Voronoi,0%,110%,90%
1748,YOLOv8 XL,True,True,4,Voronoi,0%,110%,100%
1749,YOLOv8 XL,True,True,4,Voronoi,0%,110%,110%
1750,YOLOv8 XL,True,True,4,Voronoi,5%,90%,90%
1751,YOLOv8 XL,True,True,4,Voronoi,5%,90%,100%
1752,YOLOv8 XL,True,True,4,Voronoi,5%,90%,110%
1753,YOLOv8 XL,True,True,4,Voronoi,5%,100%,90%
1754,YOLOv8 XL,True,True,4,Voronoi,5%,100%,100%
1755,YOLOv8 XL,True,True,4,Voronoi,5%,100%,110%
1756,YOLOv8 XL,True,True,4,Voronoi,5%,110%,90%
1757,YOLOv8 XL,True,True,4,Voronoi,5%,110%,100%
1758,YOLOv8 XL,True,True,4,Voronoi,5%,110%,110%
1759,YOLOv8 XL,True,True,4,Voronoi,10%,90%,90%
1760,YOLOv8 XL,True,True,4,Voronoi,10%,90%,100%
1761,YOLOv8 XL,True,True,4,Voronoi,10%,90%,110%
1762,YOLOv8 XL,True,True,4,Voronoi,10%,100%,90%
1763,YOLOv8 XL,True,True,4,Voronoi,10%,100%,100%
1764,YOLOv8 XL,True,True,4,Voronoi,10%,100%,110%
1765,YOLOv8 XL,True,True,4,Voronoi,10%,110%,90%
1766,YOLOv8 XL,True,True,4,Voronoi,10%,110%,100%
1767,YOLOv8 XL,True,True,4,Voronoi,10%,110%,110%
1768,YOLOv8 XL,True,True,4,Voronoi,15%,90%,90%
1769,YOLOv8 XL,True,True,4,Voronoi,15%,90%,100%
1770,YOLOv8 XL,True,True,4,Voronoi,15%,90%,110%
1771,YOLOv8 XL,True,True,4,Voronoi,15%,100%,90%
1772,YOLOv8 XL,True,True,4,Voronoi,15%,100%,100%
1773,YOLOv8 XL,True,True,4,Voronoi,15%,100%,110%
1774,YOLOv8 XL,True,True,4,Voronoi,15%,110%,90%
1775,YOLOv8 XL,True,True,4,Voronoi,15%,110%,100%
1776,YOLOv8 XL,True,True,4,Voronoi,15%,110%,110%
1777,YOLOv8 XL,True,True,5,Random,0%,90%,90%
1778,YOLOv8 XL,True,True,5,Random,0%,90%,100%
1779,YOLOv8 XL,True,True,5,Random,0%,90%,110%
1780,YOLOv8 XL,True,True,5,Random,0%,100%,90%
1781,YOLOv8 XL,True,True,5,Random,0%,100%,100%
1782,YOLOv8 XL,True,True,5,Random,0%,100%,110%
1783,YOLOv8 XL,True,True,5,Random,0%,110%,90%
1784,YOLOv8 XL,True,True,5,Random,0%,110%,100%
1785,YOLOv8 XL,True,True,5,Random,0%,110%,110%
1786,YOLOv8 XL,True,True,5,Random,5%,90%,90%
1787,YOLOv8 XL,True,True,5,Random,5%,90%,100%
1788,YOLOv8 XL,True,True,5,Random,5%,90%,110%
1789,YOLOv8 XL,True,True,5,Random,5%,100%,90%
1790,YOLOv8 XL,True,True,5,Random,5%,100%,100%
1791,YOLOv8 XL,True,True,5,Random,5%,100%,110%
1792,YOLOv8 XL,True,True,5,Random,5%,110%,90%
1793,YOLOv8 XL,True,True,5,Random,5%,110%,100%
1794,YOLOv8 XL,True,True,5,Random,5%,110%,110%
1795,YOLOv8 XL,True,True,5,Random,10%,90%,90%
1796,YOLOv8 XL,True,True,5,Random,10%,90%,100%
1797,YOLOv8 XL,True,True,5,Random,10%,90%,110%
1798,YOLOv8 XL,True,True,5,Random,10%,100%,90%
1799,YOLOv8 XL,True,True,5,Random,10%,100%,100%
1800,YOLOv8 XL,True,True,5,Random,10%,100%,110%
1801,YOLOv8 XL,True,True,5,Random,10%,110%,90%
1802,YOLOv8 XL,True,True,5,Random,10%,110%,100%
1803,YOLOv8 XL,True,True,5,Random,10%,110%,110%
1804,YOLOv8 XL,True,True,5,Random,15%,90%,90%
1805,YOLOv8 XL,True,True,5,Random,15%,90%,100%
1806,YOLOv8 XL,True,True,5,Random,15%,90%,110%
1807,YOLOv8 XL,True,True,5,Random,15%,100%,90%
1808,YOLOv8 XL,True,True,5,Random,15%,100%,100%
1809,YOLOv8 XL,True,True,5,Random,15%,100%,110%
1810,YOLOv8 XL,True,True,5,Random,15%,110%,90%
1811,YOLOv8 XL,True,True,5,Random,15%,110%,100%
